Url,EventName,EventLocation,EventDate,EventImagePath,Price,TicketLink
https://www.bilietai.lt/lit/renginiai/koncertai/kaunas-visi-hitai--pasaulio-muzikos-sedevrai--universe-orchestra-386131/,"  (Kaunas) VISI HITAI | Pasaulio Muzikos Šedevrai | Universe Orchestra "," VDU didžioji salė, Kaunas "," S 2023-04-02&#32;16:00",https://www.bilietai.lt/imageGenerator/eventDetails/6b7261209fbbb7acc35a3a2aa614581a,34.00 - 38.00,https://store.bilietai.lt/public/?concert=386131&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/gjan-miegamasis-akustinis-turas-vilnius-papildomas-385908/,"  GJan &#039;&#039;Miegamasis&#039;&#039; - akustinis turas / Vilnius. PAPILDOMAS "," Šv. Kotrynos bažnyčia, Vilnius "," S 2023-04-02&#32;17:00",https://www.bilietai.lt/imageGenerator/eventDetails/925b020aaa7b60a1c8f7ec5ddebd9f3c,39.00 - 49.00,https://store.bilietai.lt/public/?concert=385908&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/gjan-miegamasis-akustinis-turas-vilnius-383753/,"  GJan &#039;&#039;Miegamasis&#039;&#039; - akustinis turas / Vilnius "," Šv. Kotrynos bažnyčia, Vilnius "," S 2023-04-02&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/d7a87884166c09924a992fac0a392cec,39.00 - 49.00,https://store.bilietai.lt/public/?concert=383753&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/klaipeda-visi-hitai--pasaulio-muzikos-sedevrai--universe-orchestra-379883/,"  (Klaipėda) VISI HITAI | Pasaulio Muzikos Šedevrai | Universe Orchestra "," Kultūros centras Žvejų rūmai, Klaipėda "," Pr 2023-04-03&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/41ea3cbca5466f4bc07c1f87a5ec2f7d,32.00 - 42.00,https://store.bilietai.lt/public/?concert=379883&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/ona-kolobovaite-ir-egidijus-bavikinas--ne-tik-apie-meile-385236/,"  ONA KOLOBOVAITĖ ir EGIDIJUS BAVIKINAS | Ne tik apie meilę "," Šv. Kotrynos bažnyčia, Vilnius "," A 2023-04-04&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/e13c9a85a69f4fb5aaf2e5e182ef2c46,19.00 - 26.00,https://store.bilietai.lt/public/?concert=385236&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/hiperband-legendines-dainos-panevezys-379539/,"  HIPERBAND - LEGENDINĖS DAINOS / Panevėžys "," Panevėžio bendruomenių rūmai, Panevėžys "," T 2023-04-05&#32;18:00",https://www.bilietai.lt/imageGenerator/eventDetails/1b44c5bbc024fe8de1e45dab19237a2d,14.20 - 16.20,https://store.bilietai.lt/public/?concert=379539&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/ukmerge-koncertas-eisva-mudu-abudu-383782/,"  (Ukmergė) Koncertas EISVA MUDU ABUDU "," Ukmergės kultūros centras, Ukmergė "," T 2023-04-05&#32;18:00",https://www.bilietai.lt/imageGenerator/eventDetails/c27535f040f79678f08971e2d1eed251,11.20 - 16.20,https://store.bilietai.lt/public/?concert=383782&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/planeta-orkestras-edukacine-programa--festivalis-klaipedos-muzikos-pavasaris-381672/,"  Planeta orkestras. Edukacinė programa | Festivalis KLAIPĖDOS MUZIKOS PAVASARIS "," Klaipėdos koncertų salė, Klaipėda "," T 2023-04-05&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/e67272f97b21810f15b6788034e49302,5.20 - 9.20,https://store.bilietai.lt/public/?concert=381672&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/stabat-mater-383342/,"  STABAT MATER "," Šv. Kotrynos bažnyčia, Vilnius "," K 2023-04-06&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/1168709875f1eadf9b95094069327222,13.00 - 21.00,https://store.bilietai.lt/public/?concert=383342&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/aido-giniocio-ir-atviro-rato-aktoriu-koncertas-penki-pirstai-kumstis-383295/,"  Aido Giniočio ir Atviro rato aktorių koncertas &quot;Penki pirštai - kumštis&quot; "," Keistuolių teatras, Vilnius "," K 2023-04-06&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/7c3cc825b2e7e7323ce34db0527e3e7a,12.45 - 21.20,https://store.bilietai.lt/public/?concert=383295&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/ligito-kernagio-ir-grupes-koncertas-pirmyn-i-1990--taurage-382618/,"  Ligito Kernagio ir grupės koncertas &#039;&#039;Pirmyn į 1990&#039;&#039; | Tauragė "," Tauragės kultūros rūmai, Tauragė "," Pn 2023-04-07&#32;18:00",https://www.bilietai.lt/imageGenerator/eventDetails/a16d6358f10f5a241de3eb3e424b19a5,20.00,https://store.bilietai.lt/public/?concert=382618&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/hiperband-legendines-dainos-kaunas-379537/,"  HIPERBAND - LEGENDINĖS DAINOS / Kaunas "," Kauno OAZĖ, Kaunas "," Pn 2023-04-07&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/86a3c1396b56912d654a3213319e0827,18.20 - 28.20,https://store.bilietai.lt/public/?concert=379537&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/vaidas-baumila--alytus-385886/,"  Vaidas Baumila | Alytus "," Alytaus kultūros centras, Alytus "," Pn 2023-04-07&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/f752f1e4b5db4474d14cf3e8e598810e,31.00 - 41.00,https://store.bilietai.lt/public/?concert=385886&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/andrius-mamontovas-379547/,"  Andrius Mamontovas "," Cadogan Hall "," Pn 2023-04-07&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/a3be4babdeeec2c57b8013709c5e870a,49.00 - 99.00,https://store.bilietai.lt/public/?concert=379547&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/live-in-concert-domas-strupinskas-band-386581/,"  Live In Concert: Domas Strupinskas Band "," Lukiškių kalėjimas 2.0, Šv. Mikalojaus Stebukladario cerkvė, Vilnius "," Pn 2023-04-07&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/97f2fae2c30f7d871c6bcd69cd885ff7,18.00,https://store.bilietai.lt/public/?concert=386581&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/acoustic-velvet-387034/,"  Acoustic: VELVET "," SINAGOGA STUDIO, Kaunas "," Pn 2023-04-07&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/f994e9c94d4b199036d3ca03b6d52150,16.00,https://store.bilietai.lt/public/?concert=387034&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/tarptautine-romu-diena-su-sare-roma-istvanu-kvik-ir-konsuela-su-meliha-dance--kauno-oaze-386494/,"  Tarptautinė Romų diena su: Sare Roma, Ištvanu Kvik ir Konsuela su Meliha dance | Kauno Oazė "," Kauno OAZĖ, Kaunas "," Š 2023-04-08&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/75d1dc116f60f75ece1a3b900dd6f6b1,19.00 - 29.00,https://store.bilietai.lt/public/?concert=386494&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/zavingosios-undineles-69-danguje-kviecia-i-palanga-385915/,"  Žavingosios undinėlės - 69 danguje kviečia į Palangą! "," Restoranas PINETA | Sanatorija GRADIALI, Palanga "," Š 2023-04-08&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/eb83ce60eec16f8109a066c3c3f0afd8,29.00 - 35.00,https://store.bilietai.lt/public/?concert=385915&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/perkeltas-jokubas-jankauskas-su-gyvo-garso-grupe--kauno-oaze-377061/,"  (Perkeltas) Jokūbas Jankauskas su gyvo garso grupe | Kauno OAZĖ "," Kauno OAZĖ, Kaunas "," S 2023-04-09&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/a9e6dc004bccafa736fdfb40e76d0e9c,12.00 - 17.00,https://store.bilietai.lt/public/?concert=377061&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/tiliduda-teatralizuotas-koncertas-vaikams-vilnius-384341/,"  TILIDŪDA - teatralizuotas koncertas vaikams / Vilnius "," Keistuolių teatras, Vilnius "," Pr 2023-04-10&#32;11:00",https://www.bilietai.lt/imageGenerator/eventDetails/b7cb015eb447f42c488f9b498115b89f,19.00 - 23.00,https://store.bilietai.lt/public/?concert=384341&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/hiperband-legendines-dainos-juodupe-385767/,"  HIPERBAND - LEGENDINĖS DAINOS / Juodupė "," Rokiškio KC Juodupės renginių salė, Rokiškio raj. "," Pr 2023-04-10&#32;16:00",https://www.bilietai.lt/imageGenerator/eventDetails/82845bc8289224350bc0321644bd7f50,16.20 - 18.20,https://store.bilietai.lt/public/?concert=385767&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/vilnius-nazareth-365051/,"  (Vilnius) NAZARETH "," COMPENSA koncertų salė, Vilnius "," Pr 2023-04-10&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/eb2e8dc2c9b6d938692aa7440d877d0b,25.00 - 62.00,https://store.bilietai.lt/public/?concert=365051&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/veni-sancte-spiritus--sv-velyku-koncertas-386619/,"  Veni, Sancte Spiritus | Šv. Velykų koncertas "," Šv. Kotrynos bažnyčia, Vilnius "," Pr 2023-04-10&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/c243bbc23a4b3509b673b63813d091cb,13.00 - 16.00,https://store.bilietai.lt/public/?concert=386619&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/pianistas-kasparas-uinskas-ir-violoncelininkas-oleksiy-shadrin-383067/,"  Pianistas Kasparas Uinskas ir violončelininkas Oleksiy Shadrin "," Kauno valstybinė filharmonija, Kaunas "," A 2023-04-11&#32;18:00",https://www.bilietai.lt/imageGenerator/eventDetails/2c97f31165be872c79cf2d4ff82d19ea,10.00 - 30.00,https://store.bilietai.lt/public/?concert=383067&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/kaunas-nazareth-365052/,"  (Kaunas) NAZARETH "," Kauno Žalgirio arena, Kaunas "," A 2023-04-11&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/bc358e5d85fa4fc7e11e657a92cb9e1c,22.00 - 62.00,https://store.bilietai.lt/public/?concert=365052&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/vaidas-baumila--plunge-387506/,"  Vaidas Baumila | Plungė "," Plungės kultūros centras, Plungė "," T 2023-04-12&#32;18:00",https://www.bilietai.lt/imageGenerator/eventDetails/4f32ebe208779dbbcef2d99fabb0bb05,26.00 - 30.00,https://store.bilietai.lt/public/?concert=387506&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/phillip-glass-ir-kiti-minimalistai--festivalis-klaipedos-muzikos-pavasaris-381673/,"  Phillip Glass ir kiti minimalistai | Festivalis KLAIPĖDOS MUZIKOS PAVASARIS "," Klaipėdos koncertų salė, Klaipėda "," T 2023-04-12&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/928ea4821e991c3f9f744023fe8ff7b1,10.20 - 25.20,https://store.bilietai.lt/public/?concert=381673&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/soilwork--kataklysm-co-headline-tour-2023-special-guests-374389/,"  SOILWORK &amp; KATAKLYSM Co-Headline Tour 2023 + special guests "," Pramogų salė VAKARIS, Vilnius "," T 2023-04-12&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/0e28c606664246c3b7ce4225e0557476,27.00 - 47.00,https://store.bilietai.lt/public/?concert=374389&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/fabrizio-paterlini-382758/,"  Fabrizio Paterlini "," Šv. Kotrynos bažnyčia, Vilnius "," T 2023-04-12&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/89b351b151597f6406c8c7238aa30009,36.20 - 41.20,https://store.bilietai.lt/public/?concert=382758&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/viena-vilniuje-387239/,"  VIENA VILNIUJE "," Vilniaus Rotušė, Vilnius "," T 2023-04-12&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/7c90c6dec37113aa57b55ea94ebcae83,17.00,https://store.bilietai.lt/public/?concert=387239&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/surult-live-the-soft-moon-379294/,"  Suru.lt live: The Soft Moon "," Kablys + Kultūra, Vilnius "," T 2023-04-12&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/9b32f581cc94d32e27a1d972cbe9f58f,25.00,https://store.bilietai.lt/public/?concert=379294&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/jurbarkas-vidas-bareikis-reivas-akustiskai-385574/,"  (Jurbarkas) Vidas Bareikis. Reivas - akustiškai "," Jurbarko parodų ir koncertų salė (cerkvė), Jurbarkas "," K 2023-04-13&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/9654497cd119cf32996e3f3001c1612d,30.75 - 36.00,https://store.bilietai.lt/public/?concert=385574&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/ekspresionizmo-genijai--festivalis-klaipedos-muzikos-pavasaris-381677/,"  Ekspresionizmo genijai | Festivalis KLAIPĖDOS MUZIKOS PAVASARIS "," Klaipėdos koncertų salė, Klaipėda "," Pn 2023-04-14&#32;18:30",https://www.bilietai.lt/imageGenerator/eventDetails/4d3860eddb53143fdc75c61d600e9fe6,10.20 - 19.20,https://store.bilietai.lt/public/?concert=381677&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/jaunosios-danijos-zvaigzdes--a-darvann-hermann-a-gaub-pedersen-e-dalgaard-a-roman-384919/,"  &#039;&#039;Jaunosios Danijos žvaigždės&#039;&#039; | A. Darvann Hermann, A. Gaub Pedersen, E. Dalgaard, A. Roman "," Vilniaus Rotušė, Vilnius "," Pn 2023-04-14&#32;19:00",https://www.bilietai.lt/imageGenerator/eventDetails/209a081c99b175af012f0c82a545cca0,6.00,https://store.bilietai.lt/public/?concert=384919&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/verka-serduchka-parody-show--band-jevgenij-kalmykov-381775/,"  Verka Serduchka parody show &amp; band Jevgenij Kalmykov "," Utenos kultūros centras, Utena "," Pn 2023-04-14&#32;19:30",https://www.bilietai.lt/imageGenerator/eventDetails/9374a56482e544cba1469225b20c8e7f,15.00 - 27.00,https://store.bilietai.lt/public/?concert=381775&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/kedainiai-vidas-bareikis-reivas-akustiskai-385582/,"  (Kėdainiai) Vidas Bareikis. Reivas - akustiškai "," Restoranas &#039;&#039;Grėjaus namas&#039;&#039;, Kėdainiai "," Pn 2023-04-14&#32;19:30",https://www.bilietai.lt/imageGenerator/eventDetails/0000e4790a788c84fd321c0a63b177b8,35.00 - 41.00,https://store.bilietai.lt/public/?concert=385582&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/sisters-on-wire--0414--zalgirio-arena-376052/,"  Sisters On Wire | 04.14 | ŽALGIRIO ARENA "," Kauno Žalgirio arena, Kaunas "," Pn 2023-04-14&#32;20:00",https://www.bilietai.lt/imageGenerator/eventDetails/a1fd73d1ddc73af3a96bf876e577d316,25.00 - 40.00,https://store.bilietai.lt/public/?concert=376052&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/hiperband-legendines-dainos-kybartai-385418/,"  HIPERBAND - LEGENDINĖS DAINOS / Kybartai "," Kybartų kultūros centras, Kybartų seniūnija "," Š 2023-04-15&#32;17:00",https://www.bilietai.lt/imageGenerator/eventDetails/a3495f3f5a96ebfe4cff547ae89908a1,18.20,https://store.bilietai.lt/public/?concert=385418&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/koncertai/queen-in-jazz-bisas--vilnius-385880/,"  QUEEN in Jazz (BISAS) | Vilnius "," Šv. Kotrynos bažnyčia, Vilnius "," Š 2023-04-15&#32;18:00",https://www.bilietai.lt/imageGenerator/eventDetails/f6ba8a377bf04cfdae7ca49b89c04510,24.00 - 44.00,https://store.bilietai.lt/public/?concert=385880&amp;design=bilietai&amp;lang=lit&amp;center=1745
