Url,EventName,EventLocation,EventDate,EventImagePath,Price,TicketLink
https://www.bilietai.lt/lit/renginiai/teatras/vaikams-ir-jaunimui/auksaplauke-ir-meskis-385485/,  Auksaplaukė ir meškis ," Raganiukės teatras, Vilnius ", S 2023-04-16&#32;17:00,https://www.bilietai.lt/imageGenerator/eventDetails/694233c39e88bc28eafa447a1554cc1d,7.60 - 20.60,https://store.bilietai.lt/public/?concert=385485&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/joanna-bednarczyk-lost-lost-lost-rez-m-borczuch-376078/,"  Joanna Bednarczyk LOST LOST LOST, rež. M. Borczuch "," Klaipėdos dramos teatras, Klaipėda ", S 2023-04-16&#32;17:00,https://www.bilietai.lt/imageGenerator/eventDetails/ac2305f8ca779e8ca698918dc1ea97c6,4.15 - 25.15,https://store.bilietai.lt/public/?concert=376078&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/karas-dar-neprasidejo--twhys-the-war-hasnt-yet-started-387360/,  KARAS DAR NEPRASIDĖJO | TWHYS. THE WAR HASN&#039;T YET STARTED ," Panevėžio teatras MENAS, Panevėžys ", S 2023-04-16&#32;17:00,https://www.bilietai.lt/imageGenerator/eventDetails/3a827ecad88c8c6966c93f544d143174,17.20 - 21.20,https://store.bilietai.lt/public/?concert=387360&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/komedija/jmdt--volpone-rez-aidas-giniotis--panevezys-383870/,  JMDT | VOLPONĖ rež. Aidas Giniotis | Panevėžys ," Juozo Miltinio dramos teatras, Panevėžys ", S 2023-04-16&#32;18:00,https://www.bilietai.lt/imageGenerator/eventDetails/5a35f2f8fc777dd58a16f901d7c0aa5a,16.00 - 18.00,https://store.bilietai.lt/public/?concert=383870&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/nepalaidoti-mirusieji--44-asis-lietuvos-teatru-pavasaris-kaunas-2023-384738/,  NEPALAIDOTI MIRUSIEJI | 44 - asis LIETUVOS TEATRŲ PAVASARIS - KAUNAS 2023 ," Kauno miesto kamerinis teatras, Kaunas ", S 2023-04-16&#32;18:00,https://www.bilietai.lt/imageGenerator/eventDetails/f894a40b5cb0efb0d8ef2e99ee7caa39,16.60 - 20.60,https://store.bilietai.lt/public/?concert=384738&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/dansema-sokio-pirmadieniai-mazyliams-8-14-men-388193/,  DANSEMA/ŠOKIO PIRMADIENIAI MAŽYLIAMS (8-14 MĖN.) ," MENŲ SPAUSTUVĖ, Vilnius ", Pr 2023-04-17&#32;11:00,https://www.bilietai.lt/imageGenerator/eventDetails/228e2990b4d7d3d3bbf1987594547623,15,https://store.bilietai.lt/public/?concert=388193&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/komedija/komedija-kaimynai-be-rysio--naujoji-akmene-387351/,  Komedija &#039;&#039;Kaimynai be ryšio&#039;&#039; | Naujoji Akmenė ," Naujosios Akmenės kultūros rūmai, Naujoji Akmenė ", Pr 2023-04-17&#32;18:00,https://www.bilietai.lt/imageGenerator/eventDetails/cd9339ae5476a3d17cd4a29cc79ce2ce,19.00 - 22.00,https://store.bilietai.lt/public/?concert=387351&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/dreamworks-rez-agnius-jankevicius-385970/,  DREAMWORKS (rež. Agnius Jankevičius) ," Kauno miesto kamerinis teatras, Kaunas ", A 2023-04-18&#32;18:00,https://www.bilietai.lt/imageGenerator/eventDetails/284f5f7d08fa9952ae53c31f8364071a,12.60 - 15.60,https://store.bilietai.lt/public/?concert=385970&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/vmt-spektaklis--dedes-ir-dedienes-384062/,  VMT spektaklis | DĖDĖS IR DĖDIENĖS ," Valstybinis Vilniaus mažasis teatras, Vilnius ", A 2023-04-18&#32;18:30,https://www.bilietai.lt/imageGenerator/eventDetails/07f84f8d47ed00f90e7f4066ea804da5,17.94 - 21.00,https://store.bilietai.lt/public/?concert=384062&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/meiles-laiskai-jusu-sirdims-366930/,"  ,,Meilės laiškai  Jūsų širdims&#039;&#039; "," Naujojo teatro kamerinė salė, Vilnius ", A 2023-04-18&#32;18:30,https://www.bilietai.lt/imageGenerator/eventDetails/b474c1afb19bcf3f04548b637f01eb3c,11.20 - 19.20,https://store.bilietai.lt/public/?concert=366930&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/komedija/raulas-keliauninkas-386039/,  Raulas keliauninkas ," Keistuolių teatras, Vilnius ", A 2023-04-18&#32;19:00,https://www.bilietai.lt/imageGenerator/eventDetails/e407f8a3dc6e957a4f47784a23e81047,17.2,https://store.bilietai.lt/public/?concert=386039&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/vaikams-ir-jaunimui/teatralizuota-ekskursija-vaikams-388510/,  TEATRALIZUOTA EKSKURSIJA VAIKAMS ," Valstybinis Vilniaus mažasis teatras, Vilnius ", T 2023-04-19&#32;11:00,https://www.bilietai.lt/imageGenerator/eventDetails/3e688df2ba949b8e235feb724653422e,7,https://store.bilietai.lt/public/?concert=388510&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/kvepavimas-rez-a-leonova-385972/,  KVĖPAVIMAS (rež. A. Leonova) ," Kauno miesto kamerinis teatras, Kaunas ", T 2023-04-19&#32;18:00,https://www.bilietai.lt/imageGenerator/eventDetails/a7fa5490210896d9a0cf83fece278d70,12.60 - 15.60,https://store.bilietai.lt/public/?concert=385972&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/bakchantes-aktas-rez-ieva-stundzyte-383287/,  BAKCHANTĖS: AKTAS (rež. Ieva Stundžytė) ," Kauno kultūros centro Girstučio padalinys, Kaunas ", T 2023-04-19&#32;18:00,https://www.bilietai.lt/imageGenerator/eventDetails/ec944e60845cf7a91f3d6b8cbeb1512a,8.70 - 11.20,https://store.bilietai.lt/public/?concert=383287&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/spektaklis-zaidimas-bagadelnia--rez-a-spilevoj--panevezys-386128/,  Spektaklis-žaidimas BAGADELNIA | rež. A. Špilevoj | Panevėžys ," Juozo Miltinio dramos teatras, Panevėžys ", T 2023-04-19&#32;18:00,https://www.bilietai.lt/imageGenerator/eventDetails/2c1d6713c7e0ccac3540a5ba96007a9c,16,https://store.bilietai.lt/public/?concert=386128&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/vmt-spektaklis--dedes-ir-dedienes-384064/,  VMT spektaklis | DĖDĖS IR DĖDIENĖS ," Valstybinis Vilniaus mažasis teatras, Vilnius ", T 2023-04-19&#32;18:30,https://www.bilietai.lt/imageGenerator/eventDetails/0051fc3c428eea0f68ba0cb4c1bda7eb,17.94 - 21.00,https://store.bilietai.lt/public/?concert=384064&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/sokio-teatras-aura--sprendimas-386766/,  Šokio teatras AURA | SPRENDIMAS ," Kauno kino centras ROMUVA, Kaunas ", T 2023-04-19&#32;18:30,https://www.bilietai.lt/imageGenerator/eventDetails/de1fd610594f77817e0809852c00d1bf,7.16 - 21.16,https://store.bilietai.lt/public/?concert=386766&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/edouard-louis-kas-nuzude-mano-teva-rez-antanas-obcarskas-384031/,"  Édouard Louis. KAS NUŽUDĖ MANO TĖVĄ,  rež. Antanas OBCARSKAS "," Lietuvos nacionalinis dramos teatras, Vilnius ", T 2023-04-19&#32;19:30,https://www.bilietai.lt/imageGenerator/eventDetails/74c17e55b94564c8887502adb6d3b1f7,8.70 - 12.00,https://store.bilietai.lt/public/?concert=384031&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/spektaklis-gal-nedarom-tragedijos-yasmina-reza-mazeikiai-374976/,  Spektaklis &#039;&#039;GAL NEDAROM TRAGEDIJOS&#039;&#039; (Yasmina REZA) / Mažeikiai ," Mažeikių kultūros centras, Mažeikiai ", K 2023-04-20&#32;18:00,https://www.bilietai.lt/imageGenerator/eventDetails/9873474c3a7c05908f431790468eb8be,29.90 - 39.90,https://store.bilietai.lt/public/?concert=374976&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/geros-dienos--opera-384106/,  GEROS DIENOS! | Opera ," MENŲ SPAUSTUVĖ, Vilnius ", K 2023-04-20&#32;18:00,https://www.bilietai.lt/imageGenerator/eventDetails/de6622afea718a7ef014f44f3403ae73,15.00 - 20.00,https://store.bilietai.lt/public/?concert=384106&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/kauno-pavasaris72-385914/,  Kauno pavasaris&#039;72 ," Tauragės kultūros rūmai, Tauragė ", K 2023-04-20&#32;18:00,https://www.bilietai.lt/imageGenerator/eventDetails/92078c4ed8a3297ff5878ae4c3f2ade2,13.00 - 16.00,https://store.bilietai.lt/public/?concert=385914&amp;design=bilietai&amp;lang=lit&amp;center=1745
https://www.bilietai.lt/lit/renginiai/teatras/pasirinkimas--judesio-ir-leliu-spektaklis-suaugusiems-384606/,  PASIRINKIMAS || Judesio ir lėlių spektaklis suaugusiems ," Vilniaus teatras LĖLĖ, Vilnius ", K 2023-04-20&#32;18:30,https://www.bilietai.lt/imageGenerator/eventDetails/3578e97c840d674aa7a83925ea7a6090,16,https://store.bilietai.lt/public/?concert=384606&amp;design=bilietai&amp;lang=lit&amp;center=1745
